filename,category,old_rate,tree_rate,rle_rate,straights_rate,straights_huffman_rate,reduced_edgebits_rate,paths_2bit_rate,tree_comp_time,tree_decomp_time,old_comp_time, old_decomp_time,rle_comp_time,rle_decomp_time,straights_comp_time,straights_decomp_time,huffman_comp_time,huffman_decomp_time,reduced_comp_time,reduced_decomp_time,paths_2bit_comp_time,paths_2bit_decomp_time
Severed_screenshot_02.png,screenshot_game,1.63777,1.6566,1.31618,1.21598,1.3225,1.65773,1.33751,165,337,126,128,422,165,268,234,236,289,185,222,74,211
SolarWolf-splash.png,screenshot_game,3.75625,4.65799,3.55532,3.02337,3.36017,4.20774,3.76788,38,76,37,33,102,41,80,59,69,75,68,61,15,38
Fantastic_Contraption_VR_screenshot_01.png,screenshot_game,1.45967,1.49437,1.36967,1.35452,1.40387,1.48092,1.28465,155,334,88,130,323,141,168,159,152,222,145,215,64,189
Skrupel.png,screenshot_game,5.98971,9.31493,8.12202,7.4693,8.07279,7.46571,7.57022,41,68,61,36,83,40,51,39,45,103,114,62,12,36
GNU_bg_screenshot.png,screenshot_game,2.42864,2.60752,2.31062,2.22944,2.35405,2.53337,2.16612,138,258,92,111,298,131,159,141,143,198,167,168,51,150
Flinthook_screenshot_-_Pax_square_3.png,screenshot_game,11.3014,47.1663,62.5927,53.3966,63.2924,20.0224,51.545,15,21,46,17,24,16,14,7,12,18,85,32,1,6
Turbo_Rubber_Ducky_Shootout.png,screenshot_game,11.6912,148.036,121.263,66.5776,82.8442,22.0941,164.366,1,0,5,0,1,0,0,0,0,0,10,2,0,0
Orwell_video_game_screenshot_9.png,screenshot_game,2.11408,2.1775,1.6572,1.50796,1.66405,2.1795,1.71512,137,251,74,106,373,139,242,191,241,246,132,159,56,149
Broforce_explosion.png,screenshot_game,2.93301,3.33998,2.88894,2.80012,2.96462,3.1608,2.78596,86,170,68,70,190,81,107,90,95,128,125,124,33,93
Threes_development_process_art_mockup_19.png,screenshot_game,9.70297,35.2351,24.8757,20.7182,23.8893,15.5716,26.5764,12,20,44,17,26,17,20,13,17,22,80,34,3,7
Rowlands_Challenge.png,screenshot_game,9.20857,21.9423,23.4894,20.7143,22.7822,13.9321,20.0752,21,27,38,17,31,18,17,10,15,21,70,32,3,10
Threes_development_process_art_mockup_25.png,screenshot_game,10.0415,40.7408,30.1523,25.0167,28.8561,16.5883,31.385,12,20,43,17,24,15,17,10,15,20,82,34,2,7
Supertux-checkpoint.png,screenshot_game,1.67533,1.70914,1.73184,1.73507,1.76288,1.70222,1.52786,83,171,63,67,144,70,63,70,59,99,96,109,28,101
Maelstrom_screenshot.png,screenshot_game,11.5148,153.294,129.596,93.0624,109.774,21.6732,136.349,3,5,23,6,5,4,5,1,4,4,45,14,0,0
Fragments_of_Him_-_Work_In_Progress_screenshot_5.png,screenshot_game,1.62349,1.63203,1.23697,1.1379,1.25255,1.63877,1.27142,164,380,81,128,467,171,293,243,256,311,154,204,73,198
AssaultCube_screenshot.png,screenshot_game,1.08224,1.08555,1.02913,1.03867,1.06136,1.08482,0.950292,202,488,150,178,407,187,184,194,169,277,209,300,80,259
One_Hour_One_Life_Screenshot.png,screenshot_game,0.942514,0.942582,0.989516,0.995059,0.996877,0.942616,0.863742,229,545,123,215,343,180,141,167,137,261,178,362,95,276
Neverball_Pausenmen%C3%BC.png,screenshot_game,1.42643,1.4467,1.3253,1.31503,1.36511,1.43866,1.22548,168,348,92,137,347,148,175,167,160,234,148,222,72,197
Fragments_of_Him_-_Work_In_Progress_screenshot_4.png,screenshot_game,1.92121,1.95689,1.47153,1.28528,1.43572,1.95888,1.54001,144,292,75,111,411,153,274,223,238,283,133,191,60,162
Chasing_Aurora_screenshot_07_(Wii_U).png,screenshot_game,2.10222,2.19684,1.91764,1.80211,1.92503,2.16528,1.82295,126,242,77,102,282,120,163,149,146,197,133,157,51,141
Threes_development_process_art_mockup_24.png,screenshot_game,10.7858,67.3383,51.5238,42.5527,49.107,18.9936,52.8793,10,14,44,15,16,11,12,5,10,14,82,30,1,5
Threes_development_process_art_mockup_18.png,screenshot_game,9.90284,38.1779,27.6757,22.9409,26.4903,16.1011,29.2256,12,19,43,17,25,14,19,12,35,21,80,32,2,6
